text,specialist,type
Seene ke surgeon.,Cardiothoracic Surgeon,Original
"Daant mein bahut dard hai kai dino se, thanda garam lagta hai turant.",Dentist,Original
"Daant mein bahut darad hai kai dino se, thanda garam lagta hai turant.",Dentist,"Spelling Variation of: Daant mein bahut dard hai kai dino se, thanda garam lagta hai turant."
"Daant mein bohot dard hai kai dino se, thanda garam lagta hai turant.",Dentist,"Spelling Variation of: Daant mein bahut dard hai kai dino se, thanda garam lagta hai turant."
"Daant mein bahut takleef hai kai dino se, thanda garam lagta hai turant.",Dentist,"Variation of: Daant mein bahut dard hai kai dino se, thanda garam lagta hai turant."
Masudo se khoon aata hai brush karte waqt.,Dentist,Original
Ek daant hilne laga hai bina kisi chot ke.,Dentist,Original
Muh mein baar baar ulcer ho jata hai jo jaldi theek nahi hota.,Dentist,Original
Muh mein baar baar ulcer ho jata hai jo jaldi theek nahin hota.,Dentist,Spelling Variation of: Muh mein baar baar ulcer ho jata hai jo jaldi theek nahi hota.
Muh mein baar baar ulcer ho jata hai jo jaldi theek nhi hota.,Dentist,Spelling Variation of: Muh mein baar baar ulcer ho jata hai jo jaldi theek nahi hota.
Back wala daant nikal raha hai aur bahut dard ho raha hai.,Dentist,Original
Back wala daant nikal raha hai aur bahut darad ho raha hai.,Dentist,Spelling Variation of: Back wala daant nikal raha hai aur bahut dard ho raha hai.
Back wala daant nikal raha hai aur bohot dard ho raha hai.,Dentist,Spelling Variation of: Back wala daant nikal raha hai aur bahut dard ho raha hai.
Back wala daant nikal raha hai aur bahut takleef ho raha hai.,Dentist,Variation of: Back wala daant nikal raha hai aur bahut dard ho raha hai.
"Daanto mein cavity ho gayi lagti hai, khane mein fasta hai kuch.",Dentist,Original
"Daanto me cavity ho gayi lagti hai, khane mein fasta hai kuch.",Dentist,"Spelling Variation of: Daanto mein cavity ho gayi lagti hai, khane mein fasta hai kuch."
"Muh se badbu aati hai hamesha, brush karne ke baad bhi.",Dentist,Original
dentist ko dikhana hai,Dentist,Specialist Term
daanto ka doctor chahiye,Dentist,Specialist Term
daanto ka daktar chahiye,Dentist,Spelling Variation of: daanto ka doctor chahiye
daanto ka docter chahiye,Dentist,Spelling Variation of: daanto ka doctor chahiye
dant chikitsak se milna hai,Dentist,Specialist Term
daant mein dard,Dentist,Keyword Phrase
daant mein darad,Dentist,Spelling Variation of: daant mein dard
daant me dard,Dentist,Spelling Variation of: daant mein dard
muh mein ulcer,Dentist,Keyword Phrase
muh me ulcer,Dentist,Spelling Variation of: muh mein ulcer
masudo se khoon,Dentist,Keyword Phrase
daant hilna,Dentist,Keyword Phrase
cavity,Dentist,Keyword Phrase
Back wala tooth erupt ho raha hai aur bahut pain ho raha hai,Dentist,Variation of: Peeche wala daant nikal raha hai aur bahut dard ho raha hai
cavity ho gayi hai,Dentist,Original
Cold ya hot cheezein khane par daant mein sensitivity hoti hai,Dentist,Variation of: Thande ya garam cheez khane se jhun-jhunahat hoti hai daant mein
daant chatak gaya hai,Dentist,Variation of: dant tuta hua hai
daant dukh raha hai,Dentist,Original
Daant ka doctor,Dentist,Specialist Term
Daant ke neeche soojan hai aur pus jama ho gaya lagta hai,Dentist,Original
daant mein dard ho raha hai,Dentist,Variation of: dant mai dard hai
daant mein keeda lag gaya hai,Dentist,Variation of: cavity ho gayi hai
daant mein takleef hai,Dentist,Variation of: daant dukh raha hai
daant mein zor ka dard hai,Dentist,Variation of: teeth mai bahut dard hai
Daant tedhe-medhe lag rahe hain,Dentist,Original
Daant waale doctor,Dentist,Spelling Variation of: Daant wale doctor
Daant wale doctor,Dentist,Specialist Term
Daanton ka specialist,Dentist,Specialist Term
Daanton wala specialist,Dentist,Spelling Variation of: Daanton ka specialist
dant chatak gaya hai,Dentist,Spelling Variation of: daant chatak gaya hai
dant dukh raha hai,Dentist,Spelling Variation of: daant dukh raha hai
Dant ka docter,Dentist,Spelling Variation of: Daant ka doctor
Dant ka doctor,Dentist,Spelling Variation of: Daant ka doctor
Dant ke niche sujan hai aur pus jama ho gaya lagta hai,Dentist,Spelling Variation of: Daant ke neeche soojan hai aur pus jama ho gaya lagta hai
dant mai darad hai,Dentist,Spelling Variation of: dant mai dard hai
dant mai dard hai,Dentist,Original
dant mein darad ho raha hai,Dentist,Spelling Variation of: daant mein dard ho raha hai
dant mein keeda lag gaya hai,Dentist,Spelling Variation of: daant mein keeda lag gaya hai
dant mein takleef hai,Dentist,Spelling Variation of: daant mein takleef hai
dant mein zor ka darad hai,Dentist,Spelling Variation of: daant mein zor ka dard hai
Dant tedhe-medhe lag rahe hain,Dentist,Spelling Variation of: Daant tedhe-medhe lag rahe hain
dant tuta hua hai,Dentist,Original
Dant wale docter,Dentist,Spelling Variation of: Daant wale doctor
Dental daktar,Dentist,Spelling Variation of: Dental doctor
Dental docter,Dentist,Spelling Variation of: Dental doctor
Dental doctor,Dentist,Specialist Term
gums se bleeding ho rahi hai,Dentist,Variation of: masudo se khoon aa raha hai
Hamesha mooh se smell aati rehti hai,Dentist,Variation of: Munh se badbu aati hai hamesha
Jabde mein clicking ki aawaz aati hai,Dentist,Spelling Variation of: Jabde mein clicking ki awaaz aati hai
Jabde mein clicking ki awaaz aati hai,Dentist,Original
masudo se khoon aa raha hai,Dentist,Original
Mooh kholte waqt jaw se click jaisi sound aati hai,Dentist,Variation of: Jabde mein clicking ki awaaz aati hai
mooh mai chala hai,Dentist,Original
mooh mein ulcer ho gaya hai,Dentist,Variation of: mooh mai chala hai
muh mai chala hai,Dentist,Spelling Variation of: mooh mai chala hai
muh mein ulcer ho gaya hai,Dentist,Spelling Variation of: mooh mein ulcer ho gaya hai
Munh se badboo aati hai hamesha,Dentist,Spelling Variation of: Munh se badbu aati hai hamesha
Munh se badbu aati hai hamesha,Dentist,Original
"Neend mein daant pisne ki aadat hai, subah jabda dukhta hai",Dentist,Original
"Neend mein dant pisne ki aadat hai, subah jabda dukhta hai",Dentist,"Spelling Variation of: Neend mein daant pisne ki aadat hai, subah jabda dukhta hai"
Peeche wala daant nikal raha hai aur bahut dard ho raha hai,Dentist,Original
Peeche wala dant nikal raha hai aur bohot darad ho raha hai,Dentist,Spelling Variation of: Peeche wala daant nikal raha hai aur bahut dard ho raha hai
"Sleep mein teeth grinding hoti hai, morning mein jaw dukhta hai",Dentist,"Variation of: Neend mein daant pisne ki aadat hai, subah jabda dukhta hai"
Teeth ki alignment sahi nahi lagti,Dentist,Variation of: Daant tedhe-medhe lag rahe hain
teeth mai bahut dard hai,Dentist,Original
teeth mai bohot darad hai,Dentist,Spelling Variation of: teeth mai bahut dard hai
Thande ya garam cheez khane se jhun-jhunahat hoti hai daant mein,Dentist,Original
Thande ya garam cheez khane se jhunjhunahat hoti hai dant mein,Dentist,Spelling Variation of: Thande ya garam cheez khane se jhun-jhunahat hoti hai daant mein
Tooth ke roots ke paas swelling hai aur pus collect ho gaya lagta hai,Dentist,Variation of: Daant ke neeche soojan hai aur pus jama ho gaya lagta hai
Cold ya hot cheezein khane par daat mein sensitivity hoti hai,Dentist,Spelling Variation of: Cold ya hot cheezein khane par daant mein sensitivity hoti hai
daat chatak gaya hai,Dentist,Spelling Variation of: daant chatak gaya hai
daat dukh raha hai,Dentist,Spelling Variation of: daant dukh raha hai
daat mein dard ho raha hai,Dentist,Spelling Variation of: daant mein dard ho raha hai
daat mein keeda lag gaya hai,Dentist,Spelling Variation of: daant mein keeda lag gaya hai
daat mein takleef hai,Dentist,Spelling Variation of: daant mein takleef hai
daat mein zor ka dard hai,Dentist,Spelling Variation of: daant mein zor ka dard hai
"Neend mein daat pisne ki aadat hai, subah jabda dukhta hai",Dentist,"Spelling Variation of: Neend mein daant pisne ki aadat hai, subah jabda dukhta hai"
Peeche wala daat nikal raha hai aur bahut dard ho raha hai,Dentist,Spelling Variation of: Peeche wala daant nikal raha hai aur bahut dard ho raha hai
Thande ya garam cheez khane se jhun-jhunahat hoti hai daat mein,Dentist,Spelling Variation of: Thande ya garam cheez khane se jhun-jhunahat hoti hai daant mein
Daant me keeda lag gaya hai aur khana phansne par dard hota hai.,Dentist,Original
Daant ke andar tez/teekha dard hota hai jo bilkul bardasht nahi hota.,Dentist,Original
"Jab bhi kuch chabata hu, achanak se daant me severe dard hota hai.",Dentist,Original
Jabda (jaw) kholne ya chabaane me cheek ke paas dard hota hai.,Dentist,Original
Brush karte waqt masudon (gums) se khoon aata hai aur halki sujan hai.,Dentist,Original
"Masude neeche khisak gaye hain, daant hile hue lagte hain aur badbu aati hai.",Dentist,Original
Dawa khane ke baad se masude ajeeb se fool gaye hain aur daanto ko dhak rahe hain.,Dentist,Original
"Gal ke andar chhotey-chhotey safed chhale (ulcers) ho gaye hain, khana khane me jalan hoti hai.",Dentist,Original
Brush karne ke baad bhi muh se gandi badbu (foul smell) nahi jaati.,Dentist,Original
Muh har waqt ekdum sookha (dry) rehta hai aur thook (saliva) nahi banta.,Dentist,Original
Daant ke niche puss bhar gayi hai aur gaal (cheek) ek taraf se pura fool gaya hai.,Dentist,Original
"Daant ke dard ki wajah se poora chehra lal, garam aur sooja hua hai.",Dentist,Original
Muh kholte waqt jabde se 'kat-kat' (clicking) ki aawaz aati hai.,Dentist,Original
Neend me daant pisne (grinding) ki wajah se subah uthkar jabde me severe dard hota hai.,Dentist,Original
Teekha ya khatta khane par daanto me bohot tez jhun-jhunahat hoti hai.,Dentist,Original
Masuda neeche hone se daant ki jad (root) dikh rahi hai aur thanda paani lagta hai.,Dentist,Original
Meetha ya thanda khane-pine par daant me achanak se tez tez jhun-jhunahat (current) lagta hai.,Dentist,Original
Whitening treatment karwane ke baad se daanto me current jaisa feel ho raha hai.,Dentist,Original
Daant ghisne ki wajah se saari garmi-sardi daanto me direct lagti hai.,Dentist,Original
Daant me keeda lag gaya hai aur thanda-garam paani lagta hai.,Dentist,Original
Bacche ke daanto me kaale keede lag gaye hain aur meetha khane par rote hue dard batata hai.,Dentist,Original
Peeche ki daadh (wisdom tooth) nikal rahi hai aur jabde me bohot tez dard aur sujan hai.,Dentist,Original
Daant gir gaye hain jisse khana chabane me dikkat ho rahi hai aur nakli daant (dentures) lagwane hain.,Dentist,Original
Daanto wale doctor.,Dentist,Original
Daant ke specialist.,Dentist,Original
Bateesi (denture) wale doctor.,Dentist,Original
Poore body par laal daane nikal aaye hain jinme bahut khujli hoti hai.,Dermatologist (Skin),Original
Poore body par laal daane nikal aaye hain jinme bohot khujli hoti hai.,Dermatologist (Skin),Spelling Variation of: Poore body par laal daane nikal aaye hain jinme bahut khujli hoti hai.
Poore body par laal daane nikal aaye hain jinme bahot khujli hoti hai.,Dermatologist (Skin),Spelling Variation of: Poore body par laal daane nikal aaye hain jinme bahut khujli hoti hai.
Poore body par laal daane nikal aaye hain jinme kaafi khujli hoti hai.,Dermatologist (Skin),Variation of: Poore body par laal daane nikal aaye hain jinme bahut khujli hoti hai.
"Face par acne aur pimples bahut badh gaye hain, marks bhi reh jaate hain.",Dermatologist (Skin),Original
"Face par acne aur pimples bohot badh gaye hain, marks bhi reh jaate hain.",Dermatologist (Skin),"Spelling Variation of: Face par acne aur pimples bahut badh gaye hain, marks bhi reh jaate hain."
"Face par acne aur pimples bahot badh gaye hain, marks bhi reh jaate hain.",Dermatologist (Skin),"Spelling Variation of: Face par acne aur pimples bahut badh gaye hain, marks bhi reh jaate hain."
"Face par acne aur pimples kaafi badh gaye hain, marks bhi reh jaate hain.",Dermatologist (Skin),"Variation of: Face par acne aur pimples bahut badh gaye hain, marks bhi reh jaate hain."
Skin bahut dry ho gayi hai aur jagah jagah patches pad gaye hain.,Dermatologist (Skin),Original
Skin bohot dry ho gayi hai aur jagah jagah patches pad gaye hain.,Dermatologist (Skin),Spelling Variation of: Skin bahut dry ho gayi hai aur jagah jagah patches pad gaye hain.
Skin bahot dry ho gayi hai aur jagah jagah patches pad gaye hain.,Dermatologist (Skin),Spelling Variation of: Skin bahut dry ho gayi hai aur jagah jagah patches pad gaye hain.
Skin kaafi dry ho gayi hai aur jagah jagah patches pad gaye hain.,Dermatologist (Skin),Variation of: Skin bahut dry ho gayi hai aur jagah jagah patches pad gaye hain.
"Baal bahut zyada jhad rahe hain, kanghi karte waqt mutthi bhar aa jaate hain.",Dermatologist (Skin),Original
"Baal bohot zyada jhad rahe hain, kanghi karte waqt mutthi bhar aa jaate hain.",Dermatologist (Skin),"Spelling Variation of: Baal bahut zyada jhad rahe hain, kanghi karte waqt mutthi bhar aa jaate hain."
"Baal bahot zyada jhad rahe hain, kanghi karte waqt mutthi bhar aa jaate hain.",Dermatologist (Skin),"Spelling Variation of: Baal bahut zyada jhad rahe hain, kanghi karte waqt mutthi bhar aa jaate hain."
"Baal kaafi zyada jhad rahe hain, kanghi karte waqt mutthi bhar aa jaate hain.",Dermatologist (Skin),"Variation of: Baal bahut zyada jhad rahe hain, kanghi karte waqt mutthi bhar aa jaate hain."
Kisi cream ya soap se skin par turant rash ho jata hai.,Dermatologist (Skin),Original
Naakhoon ka colour yellow ho gaya hai aur mota bhi ho gaya hai.,Dermatologist (Skin),Original
"Ghutno aur cheston par gol gol chakatte ban gaye hain, khujli bhi hoti hai.",Dermatologist (Skin),Original
"Ghutno aur cheston par gol gol chakatte ban gaye hain, khujali bhi hoti hai.",Dermatologist (Skin),"Spelling Variation of: Ghutno aur cheston par gol gol chakatte ban gaye hain, khujli bhi hoti hai."
"Underarms aur groin mein fungal infection jaisa lag raha hai, bahut khujli.",Dermatologist (Skin),Original
"Underarms aur groin mein fungal infection jaisa lag raha hai, bohot khujli.",Dermatologist (Skin),"Spelling Variation of: Underarms aur groin mein fungal infection jaisa lag raha hai, bahut khujli."
"Underarms aur groin mein fungal infection jaisa lag raha hai, bahot khujli.",Dermatologist (Skin),"Spelling Variation of: Underarms aur groin mein fungal infection jaisa lag raha hai, bahut khujli."
"Underarms aur groin mein fungal infection jaisa lag raha hai, kaafi khujli.",Dermatologist (Skin),"Variation of: Underarms aur groin mein fungal infection jaisa lag raha hai, bahut khujli."
Achanak poore chehre par sujan aa gayi allergy se lagta hai.,Dermatologist (Skin),Original
Achanak poore chehre par soojan aa gayi allergy se lagta hai.,Dermatologist (Skin),Spelling Variation of: Achanak poore chehre par sujan aa gayi allergy se lagta hai.
Skin par white patches ban rahe hain jo dheere dheere fail rahe hain.,Dermatologist (Skin),Original
Bohot zyada pasina aata hai aur usse skin mein irritation ho jaati hai.,Dermatologist (Skin),Original
Bohot jyada pasina aata hai aur usse skin mein irritation ho jaati hai.,Dermatologist (Skin),Spelling Variation of: Bohot zyada pasina aata hai aur usse skin mein irritation ho jaati hai.
Bohot jyaada pasina aata hai aur usse skin mein irritation ho jaati hai.,Dermatologist (Skin),Spelling Variation of: Bohot zyada pasina aata hai aur usse skin mein irritation ho jaati hai.
Muhaso ke baad skin par gehre daag reh jaate hain jo jaate nahi.,Dermatologist (Skin),Original
Muhaso ke baad skin par gehre daag reh jaate hain jo jaate nahin.,Dermatologist (Skin),Spelling Variation of: Muhaso ke baad skin par gehre daag reh jaate hain jo jaate nahi.
Muhaso ke baad skin par gehre daag reh jaate hain jo jaate nhi.,Dermatologist (Skin),Spelling Variation of: Muhaso ke baad skin par gehre daag reh jaate hain jo jaate nahi.
skin specialist chahiye,Dermatologist (Skin),Specialist Term
skin specialist chaiye,Dermatologist (Skin),Spelling Variation of: skin specialist chahiye
skin specialist chahye,Dermatologist (Skin),Spelling Variation of: skin specialist chahiye
twacha rog ka doctor,Dermatologist (Skin),Specialist Term
