text,specialist,type
"Head heavy rehta hai aur neck ke peeche pain hota hai, blood pressure check karana hai",Cardiologist (Heart),"Variation of: Sar bhaari rehta hai aur gardan ke peeche dard hota hai, BP check karwana hai"
Heart ka specialist,Cardiologist (Heart),Spelling Variation of: Heart specialist
Heart specialist,Cardiologist (Heart),Specialist Term
"Heartbeat kabhi kabhi irregular ho jaati hai, ruk ruk ke chalti hai",Cardiologist (Heart),Variation of: Dil ruk ruk ke dhadakta hai kabhi kabhi
heartbeat tez chal rahi hai,Cardiologist (Heart),Variation of: dil ki dhadkan tez hai
"Jyada chalne par sans phool jaati hai, dam ghutney jaisa lagta hai.",Cardiologist (Heart),"Spelling Variation of: Zyada chalne par saans phool jaati hai, dam ghutne jaisa lagta hai."
"Koi symptoms nahi dikhte, lekin cholesterol jyada hai reports mein.",Cardiologist (Heart),"Spelling Variation of: Koi symptoms nahi dikhte, lekin cholesterol zyada hai reports mein."
Dil ruk ruk ke dhadakta ha kabhi kabhi,Cardiologist (Heart),Spelling Variation of: Dil ruk ruk ke dhadakta hai kabhi kabhi
"Koi symptoms nahi dikhte, lekin cholesterol zyada hai reports mein.",Cardiologist (Heart),Original
Left arm mein kabhi kabhi ajeeb dard mehsoos hota hai,Cardiologist (Heart),Variation of: Baaye haath mein ajeeb sa dard hota hai kabhi kabhi
Neend mein achanak breathlessness feel hoti hai,Cardiologist (Heart),Variation of: Sote waqt achanak saans phoolne lagti hai
"Koi symptoms nahi dikhte, lekin cholesterol zyada hai reports mem.",Cardiologist (Heart),"Spelling Variation of: Koi symptoms nahi dikhte, lekin cholesterol zyada hai reports mein."
"Koi symptoms nahi dikhte, lekin cholesterol zyada ha reports mein.",Cardiologist (Heart),"Spelling Variation of: Koi symptoms nahi dikhte, lekin cholesterol zyada hai reports mein."
Pairon mein soojan rehti hai shaam tak,Cardiologist (Heart),Original
Pairon mein sujan rehti hai shaam tak,Cardiologist (Heart),Spelling Variation of: Pairon mein soojan rehti hai shaam tak
saans phool jaati hai thodi der chalne se,Cardiologist (Heart),Variation of: saans phoolti hai
Pairon mem soojan rehti hai shaam tak,Cardiologist (Heart),Spelling Variation of: Pairon mein soojan rehti hai shaam tak
Pairon mein soojan rehti ha shaam tak,Cardiologist (Heart),Spelling Variation of: Pairon mein soojan rehti hai shaam tak
saans phoolti hai,Cardiologist (Heart),Original
sans phool jaati hai thodi der chalne se,Cardiologist (Heart),Spelling Variation of: saans phool jaati hai thodi der chalne se
sans phoolti hai,Cardiologist (Heart),Spelling Variation of: saans phoolti hai
saans phoolti ha,Cardiologist (Heart),Spelling Variation of: saans phoolti hai
"Sar bhaari rehta hai aur gardan ke peeche dard hota hai, BP check karwana hai",Cardiologist (Heart),Original
"Sar bhari rehta hai aur gardan ke peeche darad hota hai, BP check karwana hai",Cardiologist (Heart),"Spelling Variation of: Sar bhaari rehta hai aur gardan ke peeche dard hota hai, BP check karwana hai"
"Sar bhaari rehta ha aur gardan ke peeche dard hota ha, BP check karwana ha",Cardiologist (Heart),"Spelling Variation of: Sar bhaari rehta hai aur gardan ke peeche dard hota hai, BP check karwana hai"
Seedhi chadhte waqt seene mein bhaari-pan lagta hai,Cardiologist (Heart),Original
Seedhi chadhte waqt seene mein bhari-pan lagta hai,Cardiologist (Heart),Spelling Variation of: Seedhi chadhte waqt seene mein bhaari-pan lagta hai
seenay mai darad hai,Cardiologist (Heart),Spelling Variation of: seene mai dard hai
Seenay me achanak jakadan ya teekha darad uthta hai.,Cardiologist (Heart),Spelling Variation of: Seene me achanak jakadan ya teekha dard uthta hai.
seenay mein darad ho raha hai,Cardiologist (Heart),Spelling Variation of: seene mein dard ho raha hai
Seedhi chadhte waqt seene mem bhaari-pan lagta hai,Cardiologist (Heart),Spelling Variation of: Seedhi chadhte waqt seene mein bhaari-pan lagta hai
Seedhi chadhte waqt seene mein bhaari-pan lagta ha,Cardiologist (Heart),Spelling Variation of: Seedhi chadhte waqt seene mein bhaari-pan lagta hai
seene mai dard hai,Cardiologist (Heart),Original
Seene me achanak jakadan ya teekha dard uthta hai.,Cardiologist (Heart),Variation of: Chest me heavypan lagta hai ya achanak tez dard hota hai.
seene mein dard ho raha hai,Cardiologist (Heart),Variation of: seene mai dard hai
seene mai dard ha,Cardiologist (Heart),Spelling Variation of: seene mai dard hai
Sote waqt achanak saans phoolne lagti hai,Cardiologist (Heart),Original
Sote waqt achanak sans phoolne lagti hai,Cardiologist (Heart),Spelling Variation of: Sote waqt achanak saans phoolne lagti hai
Stairs chadhte waqt chest mein heaviness feel hoti hai,Cardiologist (Heart),Variation of: Seedhi chadhte waqt seene mein bhaari-pan lagta hai
Sote waqt achanak saans phoolne lagti ha,Cardiologist (Heart),Spelling Variation of: Sote waqt achanak saans phoolne lagti hai
Thoda sa chalne par bhi saas phoolne lagti hai.,Cardiologist (Heart),Original
"Walking ke time chest mein pressure jaisa feel hota hai, rest karne se theek ho jaata hai",Cardiologist (Heart),"Variation of: Chalte waqt seene mein dabaav sa mehsoos hota hai, rukne se theek ho jata hai"
"Walking ke time legs mein pain hota hai, resting se relief milta hai",Cardiologist (Heart),"Variation of: Chalte waqt pairon mein dard hota hai, rukne se aaram milta hai"
"Zyada chalne par saans phool jaati hai, dam ghutne jaisa lagta hai.",Cardiologist (Heart),Variation of: Thoda sa chalne par bhi saas phoolne lagti hai.
Thoda sa chalne par bhi saas phoolne lagti ha.,Cardiologist (Heart),Spelling Variation of: Thoda sa chalne par bhi saas phoolne lagti hai.
Seene me achanak tez dard aur ghutan mehsoos ho rahi hai.,Cardiologist (Heart),Original
Seene me achanak tez dard aur ghutan mehsoos ho rahi ha.,Cardiologist (Heart),Spelling Variation of: Seene me achanak tez dard aur ghutan mehsoos ho rahi hai.
Thoda sa chalne par hi saans phoolne lagti hai aur dil tez dhadakta hai.,Cardiologist (Heart),Original
Thoda sa chalne par hi saans phoolne lagti ha aur dil tez dhadakta ha.,Cardiologist (Heart),Spelling Variation of: Thoda sa chalne par hi saans phoolne lagti hai aur dil tez dhadakta hai.
Bacche ke honth neele pad jate hain aur doodh peete waqt thak kar saans phoolne lagti hai.,Cardiologist (Heart),Original
Bacche ke honth neele pad jate hain aur doodh peete waqt thak kar saans phoolne lagti ha.,Cardiologist (Heart),Spelling Variation of: Bacche ke honth neele pad jate hain aur doodh peete waqt thak kar saans phoolne lagti hai.
Thoda chalne par hi chhati me bhari-pan lagta hai aur saans phoolne lagti hai.,Cardiologist (Heart),Original
Thoda chalne par hi chhati me bhari-pan lagta ha aur saans phoolne lagti ha.,Cardiologist (Heart),Spelling Variation of: Thoda chalne par hi chhati me bhari-pan lagta hai aur saans phoolne lagti hai.
Dil achanak se bohot tez dhadakne lagta hai (palpitations) aur chakkar aa jate hain.,Cardiologist (Heart),Original
Dil achanak se bohot tez dhadakne lagta ha (palpitations) aur chakkar aa jate hain.,Cardiologist (Heart),Spelling Variation of: Dil achanak se bohot tez dhadakne lagta hai (palpitations) aur chakkar aa jate hain.
Dil wale doctor.,Cardiologist (Heart),Original
Heart specialist.,Cardiologist (Heart),Original
Dil ki bimari wale doctor.,Cardiologist (Heart),Original
"Doctor ne bataya heart ki ek valve kharab hai, operation ki baat kar rahe hain.",Cardiothoracic Surgeon,Original
"daktar ne bataya heart ki ek valve kharab hai, operation ki baat kar rahe hain.",Cardiothoracic Surgeon,"Spelling Variation of: Doctor ne bataya heart ki ek valve kharab hai, operation ki baat kar rahe hain."
"docter ne bataya heart ki ek valve kharab hai, operation ki baat kar rahe hain.",Cardiothoracic Surgeon,"Spelling Variation of: Doctor ne bataya heart ki ek valve kharab hai, operation ki baat kar rahe hain."
"Doctor ne bataya heart ki ek valve kharab ha, operation ki baat kar rahe hain.",Cardiothoracic Surgeon,"Spelling Variation of: Doctor ne bataya heart ki ek valve kharab hai, operation ki baat kar rahe hain."
"Bypass surgery karwani hai, angiography mein blockage nikla hai.",Cardiothoracic Surgeon,Original
"Bypass surgery karwani hai, angiography me blockage nikla hai.",Cardiothoracic Surgeon,"Spelling Variation of: Bypass surgery karwani hai, angiography mein blockage nikla hai."
"Bypass surgery karwani hai, angiography mem blockage nikla hai.",Cardiothoracic Surgeon,"Spelling Variation of: Bypass surgery karwani hai, angiography mein blockage nikla hai."
"Bypass surgery karwani ha, angiography mein blockage nikla ha.",Cardiothoracic Surgeon,"Spelling Variation of: Bypass surgery karwani hai, angiography mein blockage nikla hai."
Heart operation ke baad recovery ke baare mein baat karni hai.,Cardiothoracic Surgeon,Original
Heart operation ke baad recovery ke baare me baat karni hai.,Cardiothoracic Surgeon,Spelling Variation of: Heart operation ke baad recovery ke baare mein baat karni hai.
Heart operation ke baad recovery ke baare mem baat karni hai.,Cardiothoracic Surgeon,Spelling Variation of: Heart operation ke baad recovery ke baare mein baat karni hai.
Heart operation ke baad recovery ke baare mein baat karni ha.,Cardiothoracic Surgeon,Spelling Variation of: Heart operation ke baad recovery ke baare mein baat karni hai.
"Bache ko janam se dil mein ched hai, surgery karni padegi bola hai.",Cardiothoracic Surgeon,Original
"Bache ko janam se dil me ched hai, surgery karni padegi bola hai.",Cardiothoracic Surgeon,"Spelling Variation of: Bache ko janam se dil mein ched hai, surgery karni padegi bola hai."
"Bache ko janam se dil mem ched hai, surgery karni padegi bola hai.",Cardiothoracic Surgeon,"Spelling Variation of: Bache ko janam se dil mein ched hai, surgery karni padegi bola hai."
"Bache ko janam se dil mein ched ha, surgery karni padegi bola ha.",Cardiothoracic Surgeon,"Spelling Variation of: Bache ko janam se dil mein ched hai, surgery karni padegi bola hai."
"Angioplasty se theek nahi hua, ab open heart surgery bata rahe hain.",Cardiothoracic Surgeon,Original
"Angioplasty se theek nahin hua, ab open heart surgery bata rahe hain.",Cardiothoracic Surgeon,"Spelling Variation of: Angioplasty se theek nahi hua, ab open heart surgery bata rahe hain."
"Angioplasty se theek nhi hua, ab open heart surgery bata rahe hain.",Cardiothoracic Surgeon,"Spelling Variation of: Angioplasty se theek nahi hua, ab open heart surgery bata rahe hain."
"Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chahiye.",Cardiothoracic Surgeon,Original
"Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chaiye.",Cardiothoracic Surgeon,"Spelling Variation of: Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chahiye."
"Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chahye.",Cardiothoracic Surgeon,"Spelling Variation of: Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chahiye."
"Lungs mein tumor hai jo operation se nikalna padega, chest surgeon zaroorat hai.",Cardiothoracic Surgeon,"Variation of: Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chahiye."
"Lungs mem tumor hai jo operation se nikalna padega, chest surgeon chahiye.",Cardiothoracic Surgeon,"Spelling Variation of: Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chahiye."
"Lungs mein tumor ha jo operation se nikalna padega, chest surgeon chahiye.",Cardiothoracic Surgeon,"Spelling Variation of: Lungs mein tumor hai jo operation se nikalna padega, chest surgeon chahiye."
"Heart transplant ke baare mein jaankari chahiye, doctor ne refer kiya hai.",Cardiothoracic Surgeon,Original
"Heart transplant ke baare mein jaankari chahiye, daktar ne refer kiya hai.",Cardiothoracic Surgeon,"Spelling Variation of: Heart transplant ke baare mein jaankari chahiye, doctor ne refer kiya hai."
"Heart transplant ke baare mein jaankari chahiye, docter ne refer kiya hai.",Cardiothoracic Surgeon,"Spelling Variation of: Heart transplant ke baare mein jaankari chahiye, doctor ne refer kiya hai."
"Heart transplant ke baare mein jaankari zaroorat hai, doctor ne refer kiya hai.",Cardiothoracic Surgeon,"Variation of: Heart transplant ke baare mein jaankari chahiye, doctor ne refer kiya hai."
"Heart transplant ke baare mem jaankari chahiye, doctor ne refer kiya hai.",Cardiothoracic Surgeon,"Spelling Variation of: Heart transplant ke baare mein jaankari chahiye, doctor ne refer kiya hai."
"Heart transplant ke baare mein jaankari chahiye, doctor ne refer kiya ha.",Cardiothoracic Surgeon,"Spelling Variation of: Heart transplant ke baare mein jaankari chahiye, doctor ne refer kiya hai."
"Chest ke andar fluid bhar gaya hai bola hai, operation se nikalna padega.",Cardiothoracic Surgeon,Original
"Chest ke andar fluid bhar gaya ha bola ha, operation se nikalna padega.",Cardiothoracic Surgeon,"Spelling Variation of: Chest ke andar fluid bhar gaya hai bola hai, operation se nikalna padega."
"Heart ki teeno arteries mein blockage hai, bypass ki taiyari karni hai.",Cardiothoracic Surgeon,Original
"Heart ki teeno arteries me blockage hai, bypass ki taiyari karni hai.",Cardiothoracic Surgeon,"Spelling Variation of: Heart ki teeno arteries mein blockage hai, bypass ki taiyari karni hai."
heart surgeon se milna hai,Cardiothoracic Surgeon,Specialist Term
cardiothoracic surgeon ko dikhana hai,Cardiothoracic Surgeon,Specialist Term
chest aur heart surgery specialist chahiye,Cardiothoracic Surgeon,Specialist Term
chest aur heart surgery specialist chaiye,Cardiothoracic Surgeon,Spelling Variation of: chest aur heart surgery specialist chahiye
chest aur heart surgery specialist chahye,Cardiothoracic Surgeon,Spelling Variation of: chest aur heart surgery specialist chahiye
bypass surgery specialist chahiye,Cardiothoracic Surgeon,Specialist Term
bypass surgery specialist chaiye,Cardiothoracic Surgeon,Spelling Variation of: bypass surgery specialist chahiye
bypass surgery specialist chahye,Cardiothoracic Surgeon,Spelling Variation of: bypass surgery specialist chahiye
heart surgery,Cardiothoracic Surgeon,Keyword Phrase
bypass surgery,Cardiothoracic Surgeon,Keyword Phrase
valve replace,Cardiothoracic Surgeon,Keyword Phrase
heart operation,Cardiothoracic Surgeon,Keyword Phrase
congenital heart defect,Cardiothoracic Surgeon,Keyword Phrase
chest surgery lungs,Cardiothoracic Surgeon,Keyword Phrase
"Heart ki teeno arteries mem blockage hai, bypass ki taiyari karni hai.",Cardiothoracic Surgeon,"Spelling Variation of: Heart ki teeno arteries mein blockage hai, bypass ki taiyari karni hai."
"Heart ki teeno arteries mein blockage ha, bypass ki taiyari karni ha.",Cardiothoracic Surgeon,"Spelling Variation of: Heart ki teeno arteries mein blockage hai, bypass ki taiyari karni hai."
"Doctor ne heart ke bypass operation (CABG) ke liye bola hai, blockage zyada hai.",Cardiothoracic Surgeon,Original
"Doctor ne heart ke bypass operation (CABG) ke liye bola ha, blockage zyada ha.",Cardiothoracic Surgeon,"Spelling Variation of: Doctor ne heart ke bypass operation (CABG) ke liye bola hai, blockage zyada hai."
Heart ke valves me blockage aa gayi hai aur doctor ne bypass (CABG) suggest kiya hai.,Cardiothoracic Surgeon,Original
Heart ke valve me blockage aa gayi hai aur doctor ne bypass (CABG) suggest kia hai.,Cardiothoracic Surgeon,Spelling Variation of: Heart ke valves me blockage aa gayi hai aur doctor ne bypass (CABG) suggest kiya hai.
Dil ki do nasen band hain aur open heart surgery ya bypass hona zaruri bataya gaya hai.,Cardiothoracic Surgeon,Variation of: Heart ke valves me blockage aa gayi hai aur doctor ne bypass (CABG) suggest kiya hai.
Heart ke valves me blockage aa gayi ha aur doctor ne bypass (CABG) suggest kiya ha.,Cardiothoracic Surgeon,Spelling Variation of: Heart ke valves me blockage aa gayi hai aur doctor ne bypass (CABG) suggest kiya hai.
